M377967,8,otc alterations permit,03/14/2013,4715,014,35,,Lillian,St,,,street space & sidewalk permit,issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,,,,,,,1,,,,,,,,,,,,10,Bayview Hunters Point,94124,"(37.7306747574586, -122.38287165405939)",12987841820							
201303142225,8,otc alterations permit,03/14/2013,1001,054,2950,,Clay,St,401,,"remodel 2 existing bathrooms and laundry room, install new kitchen vent hood.",complete,06/19/2013,03/14/2013,03/14/2013,06/19/2013,03/14/2013,,4,4,,,03/09/2014,15000,18000,apartments,12,apartments,12,0,,5,wood frame (5),5,wood frame (5),,2,Pacific Heights,94115,"(37.790020233448594, -122.44177034134654)",129878586673							
M378007,8,otc alterations permit,03/14/2013,3581,076,3855,,17th,St,,,street space permit,issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,,,,,,,1,,,,,,,,,,,,8,Castro/Upper Market,94114,"(37.76243586164537, -122.43192506705144)",1298786159898							
201303142226,8,otc alterations permit,03/14/2013,3910,001,2,,Henry Adams,St,,,"space 406:show room tenant improvement - remove existing ponywall, replace missing tile, construct wall to create storage/office area, furr out one wall and build out a soffit to support motorized window treatment displays.no structural work will be done.no changes to elec.,ltg or mech.",complete,05/13/2013,03/14/2013,04/01/2013,05/13/2013,04/01/2013,,4,4,,,03/27/2014,12000,15000,office,0,office,0,2,,4,constr type 4,4,constr type 4,,10,Mission Bay,94103,"(37.769142564238834, -122.40443350874162)",1298787168000							
201303142227,8,otc alterations permit,03/14/2013,0804,006,806,,Hayes,St,0,,"replace slate on 20 exterior stairs in kind, less than 50% waterproof, 20 exterior stairs",complete,07/30/2013,03/14/2013,03/14/2013,07/30/2013,03/14/2013,,3,3,,,03/09/2014,1000,1000,apartments,8,apartments,8,0,,5,wood frame (5),5,wood frame (5),,5,Hayes Valley,94117,"(37.77624154964531, -122.42984731604528)",1298788396649							
201303142220,8,otc alterations permit,03/14/2013,1233,019,1366,,Haight,St,,,"work in unit #1: remodel bathroom - new tile in (e) shower stall, new fixtures",complete,07/19/2013,03/14/2013,03/14/2013,07/19/2013,03/14/2013,,3,3,,,03/09/2014,6000,9037,apartments,6,apartments,6,0,,5,wood frame (5),5,wood frame (5),,5,Haight Ashbury,94117,"(37.77056888259654, -122.4447813008081)",1298789240743							
201303142228,3,additions alterations or repairs,03/14/2013,0944,006,2512,,Filbert,St,,,kitchen remodel. replace stair to basement. replace windows at rear facade. start selective demolition immediately.,issued,05/21/2013,03/14/2013,05/21/2013,,05/21/2013,,3,3,,,05/05/2016,112000,112000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,2,Marina,94123,"(37.79758373261929, -122.44101474701236)",129879084924							
201303142229,8,otc alterations permit,03/14/2013,1375,038,152,,16th,Av,,,reroofing,complete,03/26/2013,03/14/2013,03/14/2013,03/26/2013,03/14/2013,,2,2,,,03/09/2014,11000,11000,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,1,Outer Richmond,94118,"(37.78523195288824, -122.47510977879585)",129879197384							
201303142230,3,additions alterations or repairs,03/14/2013,1028,001,2821,,California,St,,,change of use from limited restaurant to restaurant asking for a wine license. all work are finish under pa# 2012-09-17-9930.,complete,05/23/2014,03/14/2013,05/19/2014,05/23/2014,05/19/2014,,3,3,,,05/14/2015,1,1,food/beverage hndlng,16,food/beverage hndlng,16,2,,5,wood frame (5),5,wood frame (5),,2,Pacific Heights,94115,"(37.7878384470277, -122.44073116571151)",1298792373593							
201303142231,8,otc alterations permit,03/14/2013,0336,005,440,,Turk,St,,,install mechancial cooling at commission room & i.t. room at commercial floors (1st & 2nd floors).,complete,11/12/2013,03/14/2013,04/09/2013,11/12/2013,04/09/2013,,10,10,,,03/24/2016,325000,325000,office,89,office,89,2,,1,constr type 1,1,constr type 1,,6,Tenderloin,94102,"(37.78275954370429, -122.41657251513709)",129879369896							
201303142230,3,additions alterations or repairs,03/14/2013,1028,001,2819,,California,St,,,change of use from limited restaurant to restaurant asking for a wine license. all work are finish under pa# 2012-09-17-9930.,complete,05/23/2014,03/14/2013,05/19/2014,05/23/2014,05/19/2014,,3,3,,,05/14/2015,1,1,food/beverage hndlng,16,food/beverage hndlng,16,2,,5,wood frame (5),5,wood frame (5),,2,Pacific Heights,94115,"(37.7878384470277, -122.44073116571151)",1298794363209							
201303142232,3,additions alterations or repairs,03/14/2013,0632,015,2775,,Clay,St,,,add new habitable space within the extg 1st floor garage/storage space. interior renovations to 2nd and 3rd floors. fenestration changes to rear facade only. no exterior envelope changes. no front facade changes. full seismic upgrade.,complete,02/04/2014,03/14/2013,04/04/2013,02/04/2014,04/04/2013,,3,3,,,03/19/2016,250000,300000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,2,Pacific Heights,94115,"(37.78991470382719, -122.43865631512294)",129879677021							
201303142233,3,additions alterations or repairs,03/14/2013,3563,027,2349,,Market,St,0,,change of use. from (e) retail store to (n) cafe. work will incl remodel for a cafe. fire sprinklers & mechanical under separate p.a.,complete,04/30/2014,03/14/2013,08/22/2013,04/30/2014,08/22/2013,,3,3,,,08/06/2016,1,200000,retail sales,4,food/beverage hndlng,4,2,,5,wood frame (5),5,wood frame (5),,8,Castro/Upper Market,94114,"(37.76311268508875, -122.43397700686073)",1298797404992							
M378047,8,otc alterations permit,03/14/2013,0302,027A,919,,Post,St,,,"per pa #201301288935, to add one addition address to block 0302, lot 027a as	 919 post st.",issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,,,,,,,267.24,,,,,,,,,,,,6,Tenderloin,94109,"(37.78702468443046, -122.41704746605986)",1298798489723						
201303142234,8,otc alterations permit,03/14/2013,3725,087,965,,Mission,St,,,"build one kitchen, sink only, replace all light fixtures.  install new furnace with new duct.  new partial height wall (8'0""ht) at new kitchenette.  ref pa# 201302019313",issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,7,7,,,03/09/2014,12000,14400,office,,office,,2,,1,constr type 1,1,constr type 1,,6,South of Market,94103,"(37.781409914429965, -122.40754741713594)",1298799351769							
201303142235,8,otc alterations permit,03/14/2013,1416,042,5533,,California,St,,,"work in unit #2: remove (e) lath & plaster, remove (e) flooring, remove (e) bath fixts, remove (e) kitchen fixts. upgrade electrical, install shower, stall, move entry door, insulate sheetrock, refloor & replace (e) bath & kitchen fixtures.",complete,12/10/2014,03/14/2013,03/14/2013,12/10/2014,03/14/2013,,3,3,,,03/09/2014,25000,18000,apartments,4,apartments,4,2,,5,wood frame (5),5,wood frame (5),,1,Outer Richmond,94121,"(37.784004203281526, -122.47705210391739)",1298800242241							
201303142237,3,additions alterations or repairs,03/14/2013,0570,021,1625,,Vallejo,St,0,,"legalize a conversion of 4 units to 3 units. the prior work was completed pursuant to bldg permit#200105028274 issued may 2,2001. the permit was cancelled 08/11/03",cancelled,02/13/2017,03/14/2013,,,,,3,3,,,,40000,,apartments,4,apartments,3,2,,5,wood frame (5),5,wood frame (5),,2,Pacific Heights,94123,"(37.796259648222836, -122.42472039062065)",1298801413289							
201303142238,8,otc alterations permit,03/14/2013,1455,003,323,,23rd,Av,,,"remodel unit 323 on ground floor - add new bathroom, remodel kitchen & (e) bath. remove front side window & relocate rear windows.",complete,08/02/2016,03/14/2013,03/19/2013,08/02/2016,03/19/2013,,2,2,,,03/14/2014,26000,35000,2 family dwelling,2,2 family dwelling,2,2,,5,wood frame (5),5,wood frame (5),,1,Outer Richmond,94121,"(37.78161448617545, -122.48306250851958)",1298802487823							
201303142236,8,otc alterations permit,03/14/2013,5930,001A,500,,Felton,St,,,"underground sprinkler service only, per nfpa 13. ref app #201301238506.",complete,01/02/2014,03/14/2013,03/14/2013,01/02/2014,03/14/2013,,1,1,,Y,03/09/2014,10000,7000,health studios & gym,0,health studios & gym,0,2,,5,wood frame (5),5,wood frame (5),,9,Portola,94134,"(37.729329149042876, -122.40982942257486)",1298803191561							
201303142239,8,otc alterations permit,03/14/2013,3609,042,901,,Valencia,St,,,to obtain final inspection for work approved under pa200909096448	 all work is complete,complete,01/22/2014,03/14/2013,03/14/2013,01/22/2014,03/14/2013,,4,4,,,03/09/2014,1,1,apartments,24,apartments,24,0,,3,constr type 3,3,constr type 3,,9,Mission,94110,"(37.758351442611165, -122.4209584273768)",1298804161816						
201303142240,8,otc alterations permit,03/14/2013,3609,042,901,,Valencia,St,,,to obtain final inspection for work approved under pa201105166147	 all work is complete,complete,11/19/2013,03/14/2013,03/14/2013,11/19/2013,03/14/2013,,4,4,,,03/09/2014,1,1,apartments,24,apartments,24,0,,3,constr type 3,3,constr type 3,,9,Mission,94110,"(37.758351442611165, -122.4209584273768)",1298805161816						
M378067,8,otc alterations permit,03/14/2013,3640,031,2731,,Folsom,St,,,street space,issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,,,,,,,1,,,,,,,,,,,,9,Mission,94110,"(37.75358812709254, -122.41382226332328)",1298806163562							
201303142241,8,otc alterations permit,03/14/2013,3609,042,901,,Valencia,St,,,to obtain final inspection for work approved under pa 200710316941	 all work is complete,complete,01/22/2014,03/14/2013,03/14/2013,01/22/2014,03/14/2013,,4,4,,,03/09/2014,1,1,apartments,24,apartments,24,0,,3,constr type 3,3,constr type 3,,9,Mission,94110,"(37.758351442611165, -122.4209584273768)",1298807161816						
201303142242,8,otc alterations permit,03/14/2013,3609,042,901,,Valencia,St,,,to obtain final inspection for work approved under pa200910280003	 all work is complete,complete,01/22/2014,03/14/2013,03/14/2013,01/22/2014,03/14/2013,,4,4,,,03/09/2014,1,1,apartments,24,apartments,24,0,,3,constr type 3,3,constr type 3,,9,Mission,94110,"(37.758351442611165, -122.4209584273768)",1298808161816						
201303142243,8,otc alterations permit,03/14/2013,0041,048,55,,Vandewater,St,4,,"remove & replace hardwood floors, cabinets same style, 5 outlets in kitchen replace w/1 gfci  outlet.",complete,06/04/2013,03/14/2013,03/14/2013,06/04/2013,03/14/2013,,3,3,,,03/09/2014,5000,5000,apartments,13,apartments,13,0,,5,wood frame (5),5,wood frame (5),,3,North Beach,94133,"(37.80510305730394, -122.41285610437595)",1298809347510							
201303142244,8,otc alterations permit,03/14/2013,0589,026,2207,,Pacific,Av,,,"remove & replace ceilings in kitchen, living room, dining room. replace cabinets in kitchen, new counters, new appliances, level ceilings with metal studs in living room & hall only. refinish floor.",complete,07/01/2013,03/14/2013,03/14/2013,07/01/2013,03/14/2013,,3,3,,,03/09/2014,90000,90000,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,2,Pacific Heights,94115,"(37.79339968048874, -122.4317894767321)",1298810488152							
M378087,8,otc alterations permit,03/14/2013,0296,009,456,,Post,St,,,street space & mta,issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,,,,,,,1,,,,,,,,,,,,3,Nob Hill,94102,"(37.788457060842106, -122.40936752504781)",1298811276922							
201303142246,8,otc alterations permit,03/14/2013,6072,015,1104,,Brazil,Av,,,"replace 100 sq drywall, replace 120 sq dry rot siding. replace gutter, replace 1 patio door, 8 windows in side, front and back.  to comply with complaint #201391602.  repair water damage drywall.",complete,03/28/2013,03/14/2013,03/14/2013,03/28/2013,03/14/2013,,1,1,,,03/09/2014,7000,7000,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,11,Excelsior,94112,"(37.720178705907415, -122.42588775251963)",1298812195178							
201303142245,8,otc alterations permit,03/14/2013,0208,024,750,,Kearny,St,,,to comply with nov 201259521. convert 3rd fl bath to storage room. enlarge electrical closet at 5th fl,complete,10/22/2013,03/14/2013,03/26/2013,10/22/2013,03/26/2013,,27,27,,,03/21/2014,5000,9000,tourist hotel/motel,549,tourist hotel/motel,549,2,,1,constr type 1,1,constr type 1,,3,Chinatown,94111,"(37.79514403515737, -122.40431130771077)",1298813232755							
M378107,8,otc alterations permit,03/14/2013,0105,002,1321,,Montgomery,St,,,street space,issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,,,,,,,1,,,,,,,,,,,,3,North Beach,94133,"(37.80168143165302, -122.40478626781756)",129881459036							
201303142247,8,otc alterations permit,03/14/2013,1381,024,162,,22nd,Av,,,"new family room, bathroom at 1st floor. relocate 1/2 bath at 2nd floor. convert 2 bedrooms, 1 bath to 4 bedrooms and 2 baths at 3rd floor. reduce # of windows, replaced from 18 to 12 from bpa 201302140258.",complete,11/18/2013,03/14/2013,03/18/2013,11/18/2013,03/18/2013,,3,3,,,03/13/2014,55000,55000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,1,Outer Richmond,94121,"(37.78473497613008, -122.4815159936901)",129881597682							
201303142248,8,otc alterations permit,03/14/2013,7008,017,619,,Head,St,,,to obtain final inspection for work approved under app#200708240853. all work is complete.,issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,2,2,,,03/09/2014,1,1,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,11,Oceanview/Merced/Ingleside,94132,"(37.718298492422456, -122.46472233593163)",1298816217369							
201303142249,3,additions alterations or repairs,03/14/2013,0755,002,1101,,Fillmore,St,,,install wi-fi antenna at the location shown on these plans. install related wi-fi equipment within (e) at&t equipment area in the (e) at&t basement equipment room. nov 201387806 will be addressed under separate building permit.,issued,06/13/2013,03/14/2013,06/13/2013,,06/13/2013,,4,4,,,06/08/2014,16000,16000,apartments,31,apartments,31,2,,5,wood frame (5),5,wood frame (5),,5,Western Addition,94115,"(37.77981139696605, -122.43226247378398)",129881780941							
201303142251,8,otc alterations permit,03/14/2013,6712,039,39,,Arbor,St,,,replace siding at bldg rear (in kind).  investigate dry rot.  not visible from street.,complete,06/03/2013,03/14/2013,03/14/2013,06/03/2013,03/14/2013,,4,4,,,03/09/2014,10000,10000,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,8,Glen Park,94131,"(37.73769215206955, -122.4352757171616)",1298818252546							
M378127,8,otc alterations permit,03/14/2013,4151,026,2735,,22nd,St,,,street space,issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,,,,,,,1,,,,,,,,,,,,9,Mission,94110,"(37.7558161037138, -122.4090538439703)",1298819365531							
M378128,8,otc alterations permit,03/14/2013,0191,016,1204,,Mason,St,,,street space,issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,,,,,,,1,,,,,,,,,,,,3,Chinatown,94108,"(37.794749165201715, -122.41118971129349)",129882062116							
M378147,8,otc alterations permit,03/14/2013,2037A,030,500,,Noriega,St,,,street space permit,issued,03/14/2013,03/14/2013,03/14/2013,,03/14/2013,,,,,,,,1,,,,,,,,,,,,7,Inner Sunset,94122,"(37.75538502151497, -122.46920628767798)",1298821122947							
201303152252,8,otc alterations permit,03/15/2013,3729,055,782,,Clementina,St,,,new wrought iron fence 6' height. constructed property with inward swing on gate door.,complete,08/14/2013,03/15/2013,03/15/2013,08/14/2013,03/15/2013,,2,2,,,03/10/2014,10000,10000,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,6,South of Market,94103,"(37.77455644162663, -122.41198742291074)",1298822165209							
201303152252,8,otc alterations permit,03/15/2013,3729,055,784,,Clementina,St,,,new wrought iron fence 6' height. constructed property with inward swing on gate door.,complete,08/14/2013,03/15/2013,03/15/2013,08/14/2013,03/15/2013,,2,2,,,03/10/2014,10000,10000,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,6,South of Market,94103,"(37.77455644162663, -122.41198742291074)",1298823372433							
201303152253,8,otc alterations permit,03/15/2013,3753,140,935,,Folsom,St,,,"record drawings of fire alarm system to obtain an ""as built"" permit per the request of the sffd district inspector. the installation permit application reference number for this project was 201204309363",complete,03/21/2013,03/15/2013,03/15/2013,03/21/2013,03/15/2013,,3,3,,Y,03/10/2014,1,1,garment shops,0,sfpd or sffd station,0,2,,2,constr type 2,2,constr type 2,,6,South of Market,94107,"(37.779325128878824, -122.40397907859005)",1298824166255							
201303152254,8,otc alterations permit,03/15/2013,0826,027,999,,Fell,St,,,fire alarm system replacement one for one with a new fire-lite control unitmodel ms-5ud-3 csfm listing 7165-0075:0214.there is no record plan or ul certificate for the (e) fa system.,complete,08/07/2015,03/15/2013,03/15/2013,08/07/2015,03/15/2013,,3,3,,Y,03/10/2014,5000,5000,apartments,9,apartments,9,2,,5,wood frame (5),5,wood frame (5),,5,Hayes Valley,94117,"(37.77432904007918, -122.43406126837594)",1298825237434							
201303152256,8,otc alterations permit,03/15/2013,0825,039,411,,Pierce,St,,,fire alarm system replacement one for one with a new fire-lite control unit model ms-5ud-3 csfm listing 7165-0075:0214.there is no record plan or ul certificate for the (e) fa system.,issued,03/15/2013,03/15/2013,03/15/2013,,03/15/2013,,3,3,,Y,03/10/2014,5000,5000,apartments,9,apartments,9,2,,5,wood frame (5),5,wood frame (5),,5,Hayes Valley,94117,"(37.77381607630632, -122.43447292053821)",1298826237415							
201303152255,8,otc alterations permit,03/15/2013,0826,022,870,,Oak,St,,,fire alarm system replacement one for one with a new fire-lite control unitmodel ms-5ud-3 csfm listing 7165-0075:0214.there is no record plan or ul certificate for the (e) fa system.,issued,03/15/2013,03/15/2013,03/15/2013,,03/15/2013,,3,3,,Y,03/10/2014,5000,5000,apartments,3,apartments,3,2,,5,wood frame (5),5,wood frame (5),,5,Hayes Valley,94117,"(37.773839563268105, -122.43365356968857)",129882782416							
201303152257,8,otc alterations permit,03/15/2013,0826,026,418,,Pierce,St,,,fire alarm system replacement one for one with a new fire-lite control unitmodel ms-5ud-3 csfm listing 7165-0075:0214.there is no record plan or ul certificate for the (e) fa system.,issued,03/15/2013,03/15/2013,03/15/2013,,03/15/2013,,3,3,,Y,03/10/2014,5000,5000,apartments,3,apartments,3,2,,5,wood frame (5),5,wood frame (5),,5,Hayes Valley,94117,"(37.77414486224057, -122.43387218284262)",129882882420							
201303152257,8,otc alterations permit,03/15/2013,0826,026,428,,Pierce,St,,,fire alarm system replacement one for one with a new fire-lite control unitmodel ms-5ud-3 csfm listing 7165-0075:0214.there is no record plan or ul certificate for the (e) fa system.,issued,03/15/2013,03/15/2013,03/15/2013,,03/15/2013,,3,3,,Y,03/10/2014,5000,5000,apartments,3,apartments,3,2,,5,wood frame (5),5,wood frame (5),,5,Hayes Valley,94117,"(37.77414486224057, -122.43387218284262)",1298829369455							
201303152257,8,otc alterations permit,03/15/2013,0826,026,424,,Pierce,St,,,fire alarm system replacement one for one with a new fire-lite control unitmodel ms-5ud-3 csfm listing 7165-0075:0214.there is no record plan or ul certificate for the (e) fa system.,issued,03/15/2013,03/15/2013,03/15/2013,,03/15/2013,,3,3,,Y,03/10/2014,5000,5000,apartments,3,apartments,3,2,,5,wood frame (5),5,wood frame (5),,5,Hayes Valley,94117,"(37.77414486224057, -122.43387218284262)",1298830237433							
201303152258,8,otc alterations permit,03/15/2013,3502,033,49,,Guerrero,St,,,"remodel (e) 3rd floor unit #51, remodel kitchen & bath, modify garage opening, remodel garden room & storage at ground level w/new 1/2 bath. rebuild rear stair in kind due to dry-rot.",complete,12/15/2015,03/15/2013,03/22/2013,12/15/2015,03/22/2013,,4,4,,,03/06/2016,25000,125000,apartments,3,apartments,3,2,,5,wood frame (5),5,wood frame (5),,8,Mission,94103,"(37.77016903068544, -122.424342472302)",1298831246450							
201303152258,8,otc alterations permit,03/15/2013,3502,033,53,,Guerrero,St,,,"remodel (e) 3rd floor unit #51, remodel kitchen & bath, modify garage opening, remodel garden room & storage at ground level w/new 1/2 bath. rebuild rear stair in kind due to dry-rot.",complete,12/15/2015,03/15/2013,03/22/2013,12/15/2015,03/22/2013,,4,4,,,03/06/2016,25000,125000,apartments,3,apartments,3,2,,5,wood frame (5),5,wood frame (5),,8,Mission,94103,"(37.77016903068544, -122.424342472302)",1298832261287							
201303152259,8,otc alterations permit,03/15/2013,6932,012,950,,Holloway,Av,,,reroofing,complete,03/19/2013,03/15/2013,03/15/2013,03/19/2013,03/15/2013,,2,2,,,03/10/2014,10915,10915,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,7,West of Twin Peaks,94132,"(37.72194665682252, -122.46338714206502)",1298833214432							
201303152260,8,otc alterations permit,03/15/2013,6700,017A,55,,Conrad,St,,,reroofing,complete,03/26/2013,03/15/2013,03/15/2013,03/26/2013,03/15/2013,,2,2,,,03/10/2014,10115,10115,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,8,Glen Park,94131,"(37.73763595550463, -122.43602563487518)",1298834210922							
201303152262,4,sign - erect,03/15/2013,7295,021,3251,,20th,Av,,,to erect double faced projecting electrical sign.,complete,09/11/2013,03/15/2013,03/21/2013,09/11/2013,03/21/2013,,3,,,,03/16/2014,2000,2000,food/beverage hndlng,0,,,2,,2,constr type 2,,,,7,Lakeshore,94132,"(37.728556952954136, -122.47676641508518)",1298835226171							
201303152263,4,sign - erect,03/15/2013,7295,021,3251,,20th,Av,,,# op183:to erect illuminated single  faced wall sign.,complete,09/11/2013,03/15/2013,03/21/2013,09/11/2013,03/21/2013,,3,,,,03/16/2014,8000,8000,food/beverage hndlng,0,,,2,,2,constr type 2,,,,7,Lakeshore,94132,"(37.728556952954136, -122.47676641508518)",1298836226171							
M378167,8,otc alterations permit,03/15/2013,6549,031,3977,,25th,St,,,street space,issued,03/15/2013,03/15/2013,03/15/2013,,03/15/2013,,,,,,,,1,,,,,,,,,,,,8,Noe Valley,94114,"(37.74975180869068, -122.42893921946546)",1298837207140							
201303152264,8,otc alterations permit,03/15/2013,1718,033,1246,,33rd,Av,,,replacement of old deck at the rear.,filed,03/15/2013,03/15/2013,,,,,3,3,,,,13000,0,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,4,Sunset/Parkside,94122,"(37.76388167942621, -122.4918667753247)",1298838111464							
201303152265,8,otc alterations permit,03/15/2013,3567,004,432,,Guerrero,St,0,,construct three storage room at basement per plan.,complete,03/27/2013,03/15/2013,03/15/2013,03/27/2013,03/15/2013,,3,3,,,03/10/2014,16000,16000,apartments,5,apartments,5,2,,5,wood frame (5),5,wood frame (5),,8,Mission,94110,"(37.76413642588155, -122.42442628208659)",1298839401571							
201303152266,8,otc alterations permit,03/15/2013,3594,061,873,,South Van Ness,Av,,,to comply with physical inspection report # cc7182.  remove shower from social room (per general building #5 in report),complete,05/31/2013,03/15/2013,03/15/2013,05/31/2013,03/15/2013,,2,2,,,03/10/2014,2200,2200,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,9,Mission,94110,"(37.759249821481376, -122.41656206393287)",1298840160718							
201303152266,8,otc alterations permit,03/15/2013,3594,061,875,,South Van Ness,Av,,,to comply with physical inspection report # cc7182.  remove shower from social room (per general building #5 in report),complete,05/31/2013,03/15/2013,03/15/2013,05/31/2013,03/15/2013,,2,2,,,03/10/2014,2200,2200,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,9,Mission,94110,"(37.759249821481376, -122.41656206393287)",1298841458847							
201303152267,8,otc alterations permit,03/15/2013,0238,008,350,,California,St,0,,revision to appl #2012.10.30.3068 - removal of four (4) access control pedestals (devices) & removal two (2)  roll down doors & assoc elec from scope of work. install new demising wall adjacent to convenience store.,filed,03/15/2013,03/15/2013,,,,,23,23,,,,1,1,office,0,office,0,2,,1,constr type 1,1,constr type 1,,3,Financial District/South Beach,94104,"(37.7933867306936, -122.40081300429014)",1298842297063							
201303152268,8,otc alterations permit,03/15/2013,0558,003,2847,,Fillmore,St,,,voluntary replacement of rear deck in unit #5 on the 3rd floor due to dryrot. comply with nov# 200565372,complete,04/08/2013,03/15/2013,03/29/2013,04/08/2013,03/29/2013,Y,3,3,,,03/24/2014,6000,6000,apartments,6,apartments,6,2,,5,wood frame (5),5,wood frame (5),,2,Marina,94123,"(37.79585757472634, -122.43553670643612)",129884374300							
201303152269,8,otc alterations permit,03/15/2013,3575,028,3374,,18th,St,,,"#3374: replace(e)furnace with new ,install new flue, repl existing ductwork in attic with new flexible ductwork, all work related to residential unit, separate permit will address nov 201274481, repl existing furnace to repl (e) heating system, in same location	installation to comply with cmc 904.11",complete,04/03/2013,03/15/2013,03/15/2013,04/03/2013,03/15/2013,,2,2,,,03/10/2014,7110,7110,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,9,Mission,94110,"(37.76208615395261, -122.41877209232517)",1298844159359						
201303152270,8,otc alterations permit,03/15/2013,3717,021,150,,Spear,St,,,"10th floor - relocate and remvoe fire sprinkler heads per t.i. , relocate 21 & remove 4.",complete,04/17/2013,03/15/2013,03/15/2013,04/17/2013,03/15/2013,,18,18,,Y,03/10/2014,10794,10000,office,0,office,0,2,,1,constr type 1,1,constr type 1,,6,Financial District/South Beach,94105,"(37.7917533906292, -122.39361386014191)",1298845164642							
M378187,8,otc alterations permit,03/15/2013,0118,011,726,,Green,St,,,street space permit,issued,03/15/2013,03/15/2013,03/15/2013,,03/15/2013,,,,,,,,1,,,,,,,,,,,,3,Chinatown,94133,"(37.79945205524559, -122.41122172145003)",1298846231673							
201303152271,8,otc alterations permit,03/15/2013,2475,042,2638,,22nd,Av,,,"add bedrooms, storage, laundry, full bathrooms on the ground floor.  infill the area below 2nd floor bedroom, remodel (e) bath, add (n) bathroom, relocate stairs on 2nd floor per plan.",complete,10/17/2013,03/15/2013,03/22/2013,10/17/2013,03/22/2013,,2,2,,,03/17/2014,70000,70000,1 family dwelling,1,1 family dwelling,1,2,,5,wood frame (5),5,wood frame (5),,4,Sunset/Parkside,94116,"(37.738431564986854, -122.4782628009725)",1298847137548							
201303152269,8,otc alterations permit,03/15/2013,3575,028,3376,,18th,St,,,"#3374: replace(e)furnace with new ,install new flue, repl existing ductwork in attic with new flexible ductwork, all work related to residential unit, separate permit will address nov 201274481, repl existing furnace to repl (e) heating system, in same location	installation to comply with cmc 904.11",complete,04/03/2013,03/15/2013,03/15/2013,04/03/2013,03/15/2013,,2,2,,,03/10/2014,7110,7110,2 family dwelling,2,2 family dwelling,2,0,,5,wood frame (5),5,wood frame (5),,9,Mission,94110,"(37.76208615395261, -122.41877209232517)",1298849364440						
201303152273,8,otc alterations permit,03/15/2013,2959,026,65,,Chaves,Av,,,replace existing furnace with new and replace existing ductwork ducting with new 26 gauge steel,complete,06/24/2013,03/15/2013,03/15/2013,06/24/2013,03/15/2013,,3,3,,,03/10/2014,7210,7210,1 family dwelling,1,1 family dwelling,1,0,,5,wood frame (5),5,wood frame (5),,7,West of Twin Peaks,94127,"(37.74231993164181, -122.45331911567561)",1298850148065							
201303152272,8,otc alterations permit,03/15/2013,0208,026,601,,Montgomery,St,,,"1st floor fire sprinkler permitrelcoate 47, add 2, & delete 5 pendent heads.",complete,07/05/2013,03/15/2013,03/15/2013,07/05/2013,03/15/2013,,20,20,,Y,03/10/2014,24500,24500,office,0,office,0,2,,1,constr type 1,1,constr type 1,,3,Chinatown,94111,"(37.79483606381786, -122.40352689683759)",129885162299							
201303152274,8,otc alterations permit,03/15/2013,0292,015,50,,Post,St,,,furnish and install one ansul r102 fire suppression system in the main kitchen area.,issued,03/15/2013,03/15/2013,03/15/2013,,03/15/2013,,3,3,,Y,03/10/2014,2500,2500,food/beverage hndlng,0,food/beverage hndlng,0,2,,1,constr type 1,1,constr type 1,,3,Financial District/South Beach,94104,"(37.789466475963245, -122.40306842778342)",1298852366096							
